,Moon Sugar,Garlic,Potion Quality
114,-1.5324421850585292,1.0104802569531042,0
115,-1.4142273063734652,1.6062802354741512,0
116,2.2435598773381926,0.5246653165822974,1
117,1.007189362886029,1.8195829194421558,1
118,-1.5585338491593503,0.9992777240918097,0
119,-1.4352759733893976,1.6531250785859979,0
120,-1.6852530447283123,0.1746357002061263,0
121,-1.4504180478941822,1.6160129659162172,0
122,2.932176883017492,0.9099423824833526,1
123,-1.639653265586757,0.5899568769049217,0
124,0.6624248818725094,2.3651661954197136,1
125,-1.4453225543123567,1.8781154281974817,0
126,0.13007595440796305,3.253386801782222,1
127,0.7214636334651559,2.237724954104834,1
128,-1.4574511160213361,1.6585310455934694,0
129,-1.3387245635502418,1.745101527452059,0
130,2.4971778816671995,1.006330468657427,1
131,-1.5435586555564988,1.3985194031670756,0
132,-1.188359967954144,3.227536599544505,0
133,-1.5769769763423527,1.7808324954588328,0
134,-1.5269220733895967,1.7308778336363835,0
135,2.691426954176352,1.1614795373204918,1
136,-1.3648373909343157,2.4494550580024685,0
137,0.8771676870713359,1.3597074623525178,1
138,-1.685959566901341,0.20219473663876064,0
139,-1.6196404321895448,0.7916018997092686,0
140,-1.7843663067946598,-0.3580833339820573,0
141,1.4289648639401067,1.302581942114252,1
142,-1.5152758622318008,1.8908475628199002,0
143,1.7966114245336147,0.7359953063582514,1
144,-1.5926536721937692,1.337892073179026,0
145,-1.4914642242973075,2.0510582030697564,0
146,2.6685654178134777,0.22825585647189262,1
147,-1.4097702897670266,2.058422641389562,0
148,1.5186637652518622,2.089345242358292,1
149,2.20220129267485,1.359113429596669,1
150,1.143756449099367,1.0959165117190328,1
151,0.7944058155887344,1.6861825968614843,1
152,0.5659543745216886,2.291346243959036,1
153,1.4092111958895348,1.2219066020547038,1
154,1.5402403155902495,1.8572573132299321,1
155,0.7670351781811239,2.894301122034449,1
156,-1.4057599308088031,2.3234113799407163,0
157,-1.48854566168068,1.388130926303211,0
158,-0.22921317459304813,2.1992405059563356,1
159,-1.5939889917859786,-0.0863900631862391,0
160,-1.5225432146089832,0.8319259035327327,0
161,-1.6833279405374868,0.1892216551375836,0
162,1.6611230244512618,0.28292141405481175,1
163,-1.6568534924757061,0.27681867595811616,0
164,1.2054082268875213,2.255415922294622,1
165,-1.4287162631184878,1.4907740331849682,0
166,1.7355622258161136,0.7048837134909987,1
167,-1.4042842321461895,1.9481068322656587,0
168,-1.3831019408241934,1.5562024613771586,0
169,0.6095941443440901,1.3942038726443728,1
170,-1.5262809863298328,1.0209841374400936,0
171,0.08286806701733296,2.43187541387284,1
172,-1.4488372642647716,2.0412253905663693,0
173,-1.2614067097680375,2.9750588134300986,0
174,-1.4321462216982161,2.611107594878003,0
175,-1.455276373595811,1.7935520623565133,0
176,2.4993755460952567,0.3726772242961074,1
177,1.457942860937015,1.6693901456097422,1
178,1.4806654556260386,1.4558559687100674,1
179,1.3496044704133292,1.613678567061022,1
180,1.4298582434493503,1.048103050077475,1
181,0.6072860476307596,1.085768208203779,1
182,0.9133608877043787,2.1560292684789384,1
183,-1.6858667879004674,-0.5911702799588512,0
184,3.30160136869791,-0.3106094369754193,1
185,1.0085821094776855,1.6864167908735046,1
186,-1.3640075947569,2.3364908679552157,0
187,1.3894176463589303,1.381889946296823,1
188,1.3690073431531737,1.4310180294637602,1
189,1.523966521110644,1.8447048828833783,1
190,0.26146143296751,1.510864458758378,1
191,-1.4818236433395244,1.2781640275312072,0
192,0.5423509110110212,1.651241199690506,1
193,-1.4866477779622718,1.7154997766337334,0
194,-1.4163522833738083,1.5531926212445715,0
195,0.7402446446103883,2.7573971572844145,1
196,-1.5709838963290705,1.571130938236037,0
197,-1.4847366219171783,1.6591290037656452,0
198,-1.334073572065584,2.7270836970169157,0
199,-1.6969914180473116,0.06755976281974219,0
200,1.3184490035005978,1.7864662408737222,1
201,-1.7356796167122843,-0.7495612664754217,0
202,-1.5302011851524853,1.0008670879314197,0
203,1.2697965178335864,2.028185333130818,1
204,-1.6333709303786346,0.4854714289559374,0
205,-1.6862342170989018,0.02173978495471296,0
206,1.1051348106349843,1.0569953679108872,1
207,3.143699977895781,-0.2392544266715142,1
208,-1.3640636649351743,2.2395305587070924,0
209,2.3171261326017176,0.9672310925284342,1
210,2.1830923870006167,1.1233757973766614,1
211,-1.4571474938416236,1.6026561163136852,0
212,-1.5896187566761304,1.5263803156666413,0
213,2.2690825240234087,0.42177047918017596,1
214,-1.3887821755108276,1.961889325785479,0
215,2.3922226161991023,1.2693590117792322,1
216,-1.6090124729044897,0.5340151631365098,0
217,-1.2542963104463152,2.8229987929004046,0
218,-1.162047901427631,3.541350463625576,0
219,2.2880930437705898,0.7102423643658611,1
220,-1.3974519908519825,2.4622273176495066,0
221,0.5231217305200815,2.4278865644768137,1
222,0.07313925020690215,2.628059992084005,1
223,1.2681215676607898,2.3926739126424774,1
224,2.495823241673607,1.6151744176784686,1
225,2.066379784477626,0.0367871477436843,1
226,2.1988788901928946,0.6000723834412309,1
227,-1.473525583016048,1.2812385659947876,0
228,1.7252229502423462,0.6729257806521035,1
229,0.38979130514911775,2.6472069024405975,1
230,1.3246021141652737,1.2146595717040085,1
231,1.2896764110461043,0.5658226907026229,1
232,-1.5185314227892774,0.8339285815871413,0
233,2.785993561186891,-0.29318138890234113,1
234,2.2480657583544614,0.6150740122247204,1
235,-1.4763390795119182,2.1356761327569056,0
236,0.941284707293778,1.2689954597752444,1
237,-1.3797593305303983,1.4077910456162404,0
238,-1.6714863811703236,-0.04336215594685866,0
239,1.9560898867405079,0.9465974398889302,1
240,1.9272010768153203,1.4438700228719308,1
241,-1.5958743710471772,0.596263509033116,0
242,1.5734788054279794,2.2082785352294696,1
243,2.199133483612787,1.3845669264797886,1
244,-1.4441464830836606,2.1204872222213207,0
245,0.8136598294770168,2.3742454557886497,1
246,-1.1438574827021695,3.66881024195227,0
247,1.9862363164886447,2.298874192287297,1
248,-1.2618889527319317,3.47134702794033,0
249,1.4212009924998665,1.890608339628781,1
250,1.1249959143552208,2.114122217755425,1
251,-1.715232959696225,-0.10327074485111831,0
252,-1.4636450487894805,2.0306994417319753,0
253,-1.5186623800865695,0.8633507978236794,0
254,-1.3710758673516603,2.2602250224145157,0
255,-1.5343506163388414,1.4167973757823753,0
256,2.0818243919372037,1.081078386310353,1
257,-1.339324242596636,2.588193069348406,0
258,-1.2817321412604576,3.3864706909439084,0
259,-1.3816370808219474,1.4721102892514843,0
260,3.163207344128252,1.3228025137482957,1
261,2.7603866379827853,0.9389556830543111,1
262,-1.351693973361657,2.7327516807153245,0
263,-1.6230509564510591,0.5107687992345062,0
264,1.6805237799282826,2.1947810747997334,1
265,-1.4022579521741032,2.3120155827676028,0
266,0.3296245181945008,1.2715966192924446,1
267,3.559486980968246,0.25555841295865456,1
268,1.230036250614602,1.6738219877028881,1
269,0.26150440916041306,2.286014593582421,1
270,0.5371790186810768,1.5324692569470841,1
271,1.9344795904806906,0.6367957769820434,1
272,-1.4665931462343786,2.3680100535916235,0
273,1.6416990159229108,1.758962140120433,1
274,0.09840682931214806,2.0862639648937567,1
275,-1.6153383051734742,0.3369530325212544,0
276,-1.5347724968099545,1.275407918225924,0
277,-1.7338328059849335,-0.378846505822783,0
278,2.3268209545089777,0.2261640919232346,1
279,-1.5934559066271392,1.4768622254360793,0
280,-1.3293806999420932,2.0236311939130065,0
281,-1.4278494548128433,2.191026695904167,0
282,1.3706541668650032,0.8476373444667593,1
283,1.087221943180226,2.6134928321061857,1
284,-1.386325398778262,2.3833794330382276,0
285,-1.6855201367960793,0.5091370437254596,0
286,-1.5220052428790618,1.8676263679114857,0
287,-1.4648343231408587,1.7687827449112166,0
288,-1.5382744831202162,1.4157257216502865,0
289,-1.4461426796356114,2.2186343943851616,0
290,-1.2438200660971814,3.742960067173386,0
291,1.6925255906971566,1.777247153100652,1
292,1.5159986575336735,0.8184073259983595,1
293,1.2149279873414804,1.7625805982829226,1
294,1.3185456900493802,2.3149801534353043,1
295,-1.5337637196279872,1.2399054787188026,0
296,-1.507720616172346,0.9559451684646616,0
297,1.348312799203487,1.9312671721834656,1
298,2.489185768923586,0.8466202391607411,1
299,1.489264722052642,0.3482093837497562,1
300,-1.1936781846417532,2.5785283648401935,0
301,-1.7356405047204235,0.3399582542357025,0
302,-1.3911282404930212,2.2311665460681107,0
303,2.013432640200885,1.886141147540937,1
304,-1.5198733267762872,1.7891590954405576,0
305,1.3543805276601035,2.0928967938127268,1
306,1.4357808713433227,2.646516979756362,1
307,-1.4484300964725942,1.0259383730542313,0
308,2.369574561898013,1.5016395602863184,1
309,-1.3727558231074242,2.2382746290081403,0
310,1.0712054997571019,1.1956470128374934,1
311,-1.5630492640022777,0.4341452448209979,0
312,1.7597019873578377,1.2770415226660545,1
313,1.1749387746324587,1.534873814544256,1
314,-1.490047286238113,1.785932774139237,0
315,-1.8386744178702985,-0.5040576029752963,0
316,-1.4705194128559467,1.1064492997634132,0
317,-1.4709045967815724,2.1943123341984405,0
318,-0.2508820435198502,2.071443424411077,1
319,-1.6087985658065949,0.8772115137137094,0
320,-1.57195908362092,1.1944945538685419,0
321,0.8498337706611113,2.2888030846580847,1
322,-1.6811604958964848,0.4070317134431565,0
323,-1.70634680168325,0.1907546515935623,0
324,0.5591108563450176,1.5353802494868722,1
325,2.1452864986761346,1.8907911666372446,1
326,-1.5599564885409292,0.9191817317787727,0
327,-1.5742328593671033,0.7743783422354873,0
328,-1.5220170993700148,1.0734693622934117,0
329,-1.565260769291374,1.0315941737175374,0
330,1.3000960974226414,1.7677843179169264,1
331,-1.4647802813728752,1.7028536179735307,0
332,2.4007241662457206,1.3749253975754434,1
333,0.42464144749212007,3.455301569310387,1
334,-1.563877719739353,2.087990794477184,0
335,-1.5262000406738385,1.3259072899395576,0
336,2.1348492678706927,1.468841165943187,1
337,-1.439385796934197,1.9871715997367119,0
338,1.6857071710122769,0.7332199748832537,1
339,-1.4489999697695457,1.8524678158726018,0
340,-1.5182892744254628,0.6513346823546585,0
341,2.2210646685706927,0.5482546263887567,1
342,1.5808711789025414,0.6808842973778505,1
343,2.8048160853409883,0.5035875081859387,1
344,-1.4820990419431421,2.469556115543536,0
345,1.8415319323106258,2.0224441719076283,1
346,1.74727340235262,2.030505835286031,1
347,0.5441415889431318,2.5715603161807548,1
348,1.000304922098262,1.1481796175840189,1
349,-1.448770361231575,2.1773942826498627,0
350,-1.276593517114685,2.4401923813235484,0
351,-1.6671458007521174,0.3473047215269729,0
352,-1.4000581151449139,1.6865201140462505,0
353,-1.7389876648528502,0.13788614328927107,0
354,-1.5352229212944974,1.4797269581471835,0
355,0.5456127667491965,2.469338592955224,1
356,-1.5284980136771207,0.2703326183018868,0
357,0.14493119748735683,1.451099856725749,1
358,-1.8355092527793644,-1.5768947501400823,0
359,1.0454869653080685,1.710693405114227,1
360,-1.5486221114168903,1.4380863630951215,0
361,1.51554666209963,0.9906130508743062,1
362,-1.3892397428729957,1.424247272405013,0
363,-1.9182507968612166,-0.9907883236466382,0
364,1.0819969013973818,1.6893312439823016,1
365,-1.378278171366444,1.5595807249898654,0
366,2.1188717776726453,1.7968373934276956,1
367,-1.473554507687278,1.3196605116259468,0
368,1.8699010750107061,1.2969030898348692,1
369,-1.5165363025929632,2.099251473164566,0
370,1.1327766619672133,1.2677003007692256,1
371,2.3978521462427205,2.1170498139105876,1
372,3.4127554108892797,0.008946806447753808,1
373,-1.4197305537949527,1.4757465267114545,0
374,-1.3776449502595736,2.465607303363008,0
375,-1.369999806335894,1.4116302260686346,0
376,1.2980618170751659,0.09778178415896255,1
377,-1.4363261931488105,1.5080030511335818,0
378,-1.4424870622916344,2.9372483302180017,0
379,-1.5577922939358972,1.8538998157371025,0
380,-1.7487764869275189,-0.5242566770963983,0
381,-1.4860423194629677,2.381765329905573,0
382,0.8042218612124719,2.547711532644814,1
383,-1.4900647192477718,0.7833297985940748,0
384,-1.4791949300631047,1.9943678877062765,0
385,-1.3156742845755083,3.455802866532517,0
386,-0.5531877494199295,3.523461633594413,1
387,-1.4745639918733189,2.3206936567549565,0
388,0.6891965544729793,2.1872770693897396,1
389,-1.6301429410173416,0.7168768374974923,0
390,1.3971954581265562,1.705759983273838,1
391,2.502136462168524,1.3814000560034474,1
392,-1.2037085031417591,3.042960392374974,0
393,-1.5637375799084217,0.7312174985339602,0
394,1.5554840433659578,1.6418092607048602,1
395,-1.4245564425786965,2.5428538934183247,0
396,-1.3744984824204824,2.1981467790990776,0
397,-1.2986425602042468,3.2219429627035234,0
398,-1.4886898471247156,2.232136011318484,0
399,-1.6804200967543066,0.7459319080359035,0
400,1.1886213947350734,2.1483416890250395,1
401,-1.2350968859136902,3.3883729321608493,0
402,1.2434695132935518,2.1396732757143724,1
403,2.2223307845561577,1.3043682552137446,1
404,-1.4595108546202173,1.2111302911325366,0
405,2.3725930148666095,0.9530639540065313,1
406,-1.6252034613960271,0.05344622353035078,0
407,-1.4873117879069677,1.5226158002831611,0
408,2.807455534599807,0.9559702991744119,1
409,-1.2566967772707727,3.336779936335493,0
410,-1.4096174542972697,2.652589984996072,0
411,-1.3979881747292464,1.5955614548213424,0
412,-1.444031455146251,1.4472136818562924,0
413,-1.5373403460095805,0.7194965388669273,0
414,-1.4063506185372354,3.1108124328360116,0
415,2.07926373241715,0.8830741109091562,1
416,2.292306375142382,0.9572597301624772,1
417,2.247025038491076,1.4581705774720648,1
418,-0.01849441044600919,2.4398696163355753,1
419,-1.5982157464132174,1.1337074537319427,0
420,-1.543554461895079,0.12319899504850484,0
421,0.6217526754367046,1.6702814690028984,1
422,-1.4334925714007163,2.0383039316052507,0
423,-1.2957489961726358,3.148386851360054,0
424,-1.3814444983567293,2.2276937243626924,0
425,1.0605719368434152,2.841602693792196,1
426,-1.2771906723003306,3.0014074279177874,0
427,-1.622770927644409,1.3009543728851027,0
428,-1.3901456198279833,2.0855559085326694,0
429,1.8349723660169324,1.233876443752248,1
430,-1.4684704921339509,1.263491027156072,0
431,-1.3778656648355307,2.8388361937771704,0
432,-1.6521889017591487,0.8481240952721393,0
433,2.668476055119034,0.9717368030645729,1
434,2.01313704765599,1.6465342383684776,1
435,0.4141760254365656,2.0261033081094646,1
436,1.8289632247732899,1.232572769180116,1
437,-1.6919852912495796,0.20774606562646203,0
438,2.942270927638708,0.3077060970620791,1
439,1.9663999395776401,2.08754652993606,1
440,3.222837392132644,-0.18586393129752476,1
441,-1.4156154284828222,2.178227794786369,0
442,0.22545663418340678,3.0260602974304938,1
443,0.7616444886539341,1.0319649085162372,1
444,2.2807859473956755,1.4028298864846507,1
445,-1.5434713460553373,0.5311177199338244,0
446,0.08034201393359597,1.959811249119616,1
447,-1.3305624607851168,2.476539757545475,0
448,1.2853084083051614,1.879049366859766,1
449,-1.4460401358627764,1.6813051824538645,0
450,2.188255173037785,1.7070915370004154,1
451,2.0428214527886412,0.9566701025158227,1
452,0.6546494360143545,2.0340442419108777,1
453,-1.801844766763128,-1.0908946495334764,0
454,-1.5280547535340399,1.3034031585786279,0
455,0.692151641454995,1.2484957424924763,1
456,-1.7037733690571337,-0.5412869694260243,0
457,-1.3997586059778486,2.4619320324746843,0
458,-1.577241333498107,1.9301142234427302,0
459,2.118052013676731,1.6134500272627825,1
460,-1.460079846033539,2.2547980883281022,0
461,-1.8470569252739146,-1.6449953376028583,0
462,1.9894872570534656,1.2193128232802795,1
463,-1.4149343365146545,1.877120464137188,0
464,-1.64131541643243,0.24048748772578343,0
465,-1.5593313845124999,1.1406536190856624,0
466,1.6823325365910338,0.5358314715074193,1
467,0.6351582545968579,2.284492990660911,1
468,-1.5317967841629117,1.234687694791849,0
469,1.6615761882783777,1.4129320353339494,1
470,1.9802259362532597,1.7599859191002005,1
471,1.3776656676727368,2.001404802355929,1
472,-1.638630779578234,0.8998516301789266,0
473,0.8739676974250835,3.5631155119378635,1
474,-1.6763296197650024,0.9492775189160828,0
475,-1.3491560999389092,2.353897511344559,0
476,-1.5002134831202032,1.5578688047099607,0
477,2.733448773271104,-0.4516947079079823,1
478,1.366771511088626,1.5296395513735614,1
479,0.4564090690853764,1.2958432446536234,1
480,2.808611733570367,0.6565244657006879,1
481,-1.5928644724170176,1.5881782774761493,0
482,0.8951772553107543,1.289448890940439,1
483,2.1518896289883584,1.8587506398891565,1
484,1.3839113100498075,1.3211146664298377,1
485,-1.3324888460743745,2.282624068861333,0
486,2.1514977570829372,0.8660128191535961,1
487,0.9289867424674421,1.7309701269568092,1
488,-1.3057290116110658,1.446254979747397,0
489,1.7083763972575179,1.7719924504548015,1
490,1.1930513158532925,1.2640791198035488,1
491,1.3537010967539187,1.0125617171872814,1
492,0.7880079033972348,2.920841327381157,1
493,1.518222830028319,2.0272464667831303,1
494,-1.5941780509283352,1.357544801799067,0
495,-1.6830272467724383,-0.25327415564856093,0
496,0.8713350155736072,2.113070148106982,1
497,1.7940035416530127,1.4946322847881222,1
498,-1.662944609019957,-0.4001140344274674,0
499,-1.6914315743142565,-0.5695098339979237,0
500,-1.6275655065251327,0.09627500047862458,0
501,-1.3260636847410472,2.1672532405578635,0
502,1.2931254737999507,1.0106449544939038,1
503,-1.579129819019455,-0.2891694357975605,0
504,-1.399113432096867,2.445746575570623,0
505,1.727706694074072,0.7790788160944735,1
506,-1.6240547004002954,1.1861376217326958,0
507,-1.3929113838719238,1.9824947810751898,0
508,-1.4901324197393968,1.5232278762788778,0
509,1.265178927917138,2.683775378088376,1
510,0.627959505892899,2.209857257939889,1
511,-1.5402591823258385,0.7916583296452835,0
512,-1.6267134427103125,0.15011973403420376,0
513,2.5239413669582444,0.8220867790736597,1
514,0.7485581358140414,2.16004028298698,1
515,-1.349326120311149,2.1764841749981407,0
516,-1.3655331822183945,2.5259820684458263,0
517,-1.591912580570805,1.120353952644142,0
518,-1.90062458990728,-1.0627876794243516,0
519,1.6862405887028373,1.232877325064762,1
520,1.718094607116246,1.4445001148249335,1
521,0.37338573851149404,2.139533274894884,1
522,-1.6119848316702137,0.5563698703488109,0
523,2.0132791127910434,0.7307417505786115,1
524,-1.5710501028342527,0.5115649572673469,0
525,-1.3860345184291045,2.8696957456754464,0
526,-1.745344272602639,-0.30345341601537634,0
527,1.8185688113179959,0.10232603019647346,1
528,-1.6119470725335743,0.6274611778783674,0
529,0.31693052235147734,1.208324362634182,1
530,-1.32759614913653,3.260055206643526,0
531,0.7498259465826331,2.079430526025051,1
532,1.072158601567118,1.5414972942197809,1
533,0.6708356480316726,2.605754639003726,1
534,-0.5524216994229714,3.4577285810192895,1
535,1.9162517994509538,1.0368229848276949,1
536,2.6903044988377554,0.7376472923563413,1
537,1.0822369185814447,1.5845886574312356,1
538,-1.5721596994609228,0.6874491416196016,0
539,-1.6461668473588433,0.45557533259131744,0
540,-1.583737382872312,0.702672785130883,0
541,0.8688138705668146,2.4652286340956717,1
542,-1.4812015625249901,1.6099635857905223,0
543,1.64521866908514,0.8563713470333972,1
544,2.186919974715945,0.9464420544376657,1
545,-1.637824698312246,0.158679412092682,0
546,2.062776295629771,1.2667296679160303,1
547,2.2488995582447258,0.2495925289236729,1
548,-1.1179134488656148,4.1550095881774585,0
549,2.6823877405451295,-0.0007939205207467825,1
550,2.0542607754243054,1.5729155929415841,1
551,-1.5722708143386581,0.5094579619431792,0
552,0.8828539240136595,2.0268367947834065,1
553,-1.4414132527474952,1.7921851819205978,0
554,-1.651200881952311,0.7544885218950989,0
555,0.3322208091850174,2.942423367108014,1
556,-1.7802169251504765,-0.2413056109527325,0
557,-1.5214203170117773,0.39035725244617625,0
558,1.8609054127442382,0.8499498667566918,1
559,-1.2788841273104632,3.8303034330675114,0
560,-1.3573932870967274,1.8375113751450356,0
561,1.2095837921128119,1.940171097982297,1
562,1.8343584806239748,2.8627340713920177,1
563,2.5685665903065917,1.1070034864609744,1
564,-1.6865222457288283,0.8782553875610228,0
565,1.4781806695895492,-0.024853806412273194,1
566,-1.6050641354895372,0.9416484789239353,0
567,-1.6971154832508886,-0.2642507242378169,0
568,-1.6973822261459048,0.2057734603545307,0
569,-1.5747590611277702,1.1838927499117464,0
570,-1.5547166068972982,1.2336997922943347,0
571,2.724476327961378,1.6862325526294883,1
572,1.3368535383292839,0.8439358733091772,1
573,-1.5233701137772835,1.6387220016288704,0
574,-1.7411340241114266,-0.5855241421773094,0
575,0.8139582456042724,0.8291693981337469,1
576,-1.558543920146396,1.8076912068890247,0
577,-1.4993415755874049,1.1575119399830056,0
578,-1.5119857957667415,1.9955387518396606,0
579,0.8736603909844302,1.8846374667731567,1
580,-1.52188551886688,0.9402009242433297,0
581,0.8686428895152635,2.0398387627640693,1
582,0.2870025369586626,2.960487646625847,1
583,-1.5464645851152972,1.334984396759359,0
584,0.24332542434843463,3.260655242552498,1
585,-1.4253799050162619,2.273533749859604,0
586,0.6295959488516563,2.7252263903153264,1
587,1.2078107201018868,2.068175044547003,1
588,0.5213247494969289,1.7349386609583817,1
589,-1.6334085765183843,0.9782701358327712,0
590,2.2505581767484446,2.1962697863460017,1
591,2.3555728987675897,1.0573138888333755,1
592,2.12226152697041,1.7503478672021662,1
593,-1.6690905170637698,0.7487929694195234,0
594,-1.6253858263802938,0.3715199478024269,0
595,-1.4050230425376091,1.8696086465156576,0
596,0.9686288887935952,2.132809990258555,1
597,0.31354735114584575,2.380061689198124,1
598,0.7476632025047356,1.035199416563772,1
599,2.3969865613508867,1.2648571131730506,1
600,0.692710870696633,3.0246210922313512,1
601,-1.656120918819883,0.35964763034416847,0
602,1.431209212052715,2.024331561076221,1
603,-1.4824511495996004,1.9002721910603584,0
604,-1.3951127056483654,2.4727825402373282,0
605,2.2902588216054527,1.0098383270101734,1
606,-1.5961651688172838,-0.0918458361099237,0
607,-1.4669455612190376,1.0575429516012735,0
608,2.6811550219440683,0.8985265067300267,1
609,-1.4142152768963974,1.3295236309438216,0
610,2.199557687078862,0.9315684290652455,1
611,0.2732792121502057,2.770910977076095,1
612,1.429000052884065,1.5137534347101957,1
613,2.4359771152260112,0.8075957560648668,1
614,2.1844193618868455,-0.30982828077610236,1
615,-1.4288164461959798,2.354184854013689,0
616,-1.5000929938128948,2.206615827379344,0
617,-1.356133853312038,2.3875447908388603,0
618,1.9075419907833817,0.7175605935680741,1
619,-1.45260759579078,1.54645091520445,0
620,-1.6257754721579107,1.257902140227882,0
621,1.5395378929293821,2.4253072312631487,1
622,2.279858119659549,1.845174924958437,1
623,1.2219794490852416,1.6824500623827956,1
624,-1.4103513207737661,1.880246220713632,0
625,-1.2513099172857525,2.658652777355612,0
626,-1.3863937215359379,2.5653444713207842,0
627,-1.2549701545862109,2.495959761778081,0
628,-1.5833132502592109,1.523467087388492,0
629,1.3943825800408272,2.198151396648799,1
